action_id,route_module,line,control_type,label,action_token,event_handler_status,backend_calls,state_mutation,persistence,success_state,error_state,audit_event,accessibility_name,risk,source_commit
ACTION-0145,apps/web/public/assets/routes/theme-intelligence-studio.mjs,52,button,Theme Studio,Theme Studio,HANDLER_BOUND,,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Theme Studio,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0146,apps/web/public/assets/routes/theme-intelligence-studio.mjs,52,button,Theme Gallery,Theme Gallery,HANDLER_BOUND,,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Theme Gallery,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0147,apps/web/public/assets/routes/theme-intelligence-studio.mjs,52,button,Compare,Compare,HANDLER_BOUND,,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Compare,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0148,apps/web/public/assets/routes/fundamentals-estimates.mjs,3,button,Open filings,open-filings,HANDLER_BOUND,/api/v1/asset-intelligence/${selected}/corporate-actions | /api/v1/asset-intelligence/${selected}/earnings | /api/v1/asset-intelligence/${selected}/estimates | /api/v1/asset-intelligence/${selected}/financials?frequency=annual | /api/v1/asset-intelligence/${selected}/financials?frequency=quarterly | /api/v1/asset-intelligence/${selected}/overview,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Open filings,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0149,apps/web/public/assets/routes/fundamentals-estimates.mjs,3,button,Compare issuers,compare,HANDLER_BOUND,/api/v1/asset-intelligence/${selected}/corporate-actions | /api/v1/asset-intelligence/${selected}/earnings | /api/v1/asset-intelligence/${selected}/estimates | /api/v1/asset-intelligence/${selected}/financials?frequency=annual | /api/v1/asset-intelligence/${selected}/financials?frequency=quarterly | /api/v1/asset-intelligence/${selected}/overview,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Compare issuers,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0150,apps/web/public/assets/routes/research-workspace.mjs,6,button,Portfolio analytics,portfolio,HANDLER_BOUND,/api/v1/research/workspaces | /api/v1/research/workspaces/${encodeURIComponent,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Portfolio analytics,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0151,apps/web/public/assets/routes/research-workspace.mjs,6,button,New workspace,create-workspace,HANDLER_BOUND,/api/v1/research/workspaces | /api/v1/research/workspaces/${encodeURIComponent,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,New workspace,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0152,apps/web/public/assets/routes/research-workspace.mjs,8,button,Add item,add-research-item,HANDLER_BOUND,/api/v1/research/workspaces | /api/v1/research/workspaces/${encodeURIComponent,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Add item,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0153,apps/web/public/assets/routes/feature-universe.mjs,8,button,About Qelly,about-qelly,HANDLER_BOUND,,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,About Qelly,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0154,apps/web/public/assets/routes/feature-universe.mjs,8,button,Open live command,open-command,HANDLER_BOUND,,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Open live command,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0155,apps/web/public/assets/routes/feature-universe.mjs,8,button,${escapeHtml(cluster.name)} ${cluster.count} modules,${escapeHtml(cluster.name)} ${cluster.count} modules,HANDLER_BOUND,,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,${escapeHtml(cluster.name)} ${cluster.count} modules,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0156,apps/web/public/assets/routes/feature-universe.mjs,8,button,↗,${cluster.routes[0]},HANDLER_BOUND,,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Open ${escapeHtml(cluster.name)},route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0157,apps/web/public/assets/routes/feature-universe.mjs,8,button,"${String(routeIndex+1).padStart(2,'0')} ${escapeHtml(route.replaceAll('-',' '))} Open module ↗",${route},HANDLER_BOUND,,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,"${String(routeIndex+1).padStart(2,'0')} ${escapeHtml(route.replaceAll('-',' '))} Open module ↗",route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0158,apps/web/public/assets/routes/auth-register.mjs,2,button,Create secure workspace,Create secure workspace,FORM_SUBMIT,/api/v1/auth/register,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Create secure workspace,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0159,apps/web/public/assets/routes/auth-register.mjs,2,button,Return to login,Return to login,HANDLER_BOUND,/api/v1/auth/register,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Return to login,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0160,apps/web/public/assets/routes/live-markets.mjs,11,button,Data policy,about-data,HANDLER_BOUND,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Data policy,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0161,apps/web/public/assets/routes/live-markets.mjs,11,button,Refresh market,refresh-live,HANDLER_BOUND,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Refresh market,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0162,apps/web/public/assets/routes/live-markets.mjs,19,button,Live follow,live-stream-toggle,HANDLER_BOUND,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Live follow,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0163,apps/web/public/assets/routes/live-markets.mjs,24,button,⌖,Crosshair,DEAD_OR_DECORATIVE,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Crosshair,dead/decorative action,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0164,apps/web/public/assets/routes/live-markets.mjs,24,button,╱,Trend line,DEAD_OR_DECORATIVE,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Trend line,dead/decorative action,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0165,apps/web/public/assets/routes/live-markets.mjs,24,button,—,Horizontal line,DEAD_OR_DECORATIVE,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Horizontal line,dead/decorative action,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0166,apps/web/public/assets/routes/live-markets.mjs,24,button,⌁,Fibonacci,DEAD_OR_DECORATIVE,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Fibonacci,dead/decorative action,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0167,apps/web/public/assets/routes/live-markets.mjs,24,button,T,Text note,DEAD_OR_DECORATIVE,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Text note,dead/decorative action,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0168,apps/web/public/assets/routes/live-markets.mjs,24,button,SMA 20,SMA 20,DEAD_OR_DECORATIVE,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,SMA 20,dead/decorative action,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0169,apps/web/public/assets/routes/live-markets.mjs,24,button,Volume,Volume,DEAD_OR_DECORATIVE,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Volume,dead/decorative action,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0170,apps/web/public/assets/routes/live-markets.mjs,24,button,Auto,Auto,DEAD_OR_DECORATIVE,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Auto,dead/decorative action,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0171,apps/web/public/assets/routes/live-markets.mjs,34,button,Open watchlists,open-watchlists,HANDLER_BOUND,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Open watchlists,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0172,apps/web/public/assets/routes/live-markets.mjs,34,button,"${symbol.replace('USDT',' / USDT')} ${['₹65.1L','₹3.42L','₹63,100','₹17,450','₹268','₹92'][index]} ${index%3===0?'−0.42%':`+${(index*.37+0.5",${symbol},HANDLER_BOUND,/api/v1/live-markets/candles?${query} | /api/v1/live-markets/catalog,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,"${symbol.replace('USDT',' / USDT')} ${['₹65.1L','₹3.42L','₹63,100','₹17,450','₹268','₹92'][index]} ${index%3===0?'−0.42%':`+${(index*.37+0.5",route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
